选股日期,排名,代码,名称,相似度,匹配案例,匹配日期,类别,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数
2025-07-01,1,301188,力诺药包,95.7%,case_002,2025-08-06,bowl_center,匹配case_002,21.78,20.53,-5.74%,+1.56%,第0天,2025-07-16,15
2025-07-01,2,000518,*ST四环,94.3%,case_004,2025-07-23,bowl_center,匹配case_004,2.54,2.4,-5.51%,+3.15%,第3天,2025-07-16,15
2025-07-01,3,603036,如通股份,93.9%,case_004,2025-07-23,bowl_center,匹配case_004,16.96,16.99,+0.18%,+2.89%,第3天,2025-07-16,15
2025-07-01,4,000669,ST金鸿,93.5%,case_002,2025-08-06,bowl_center,匹配case_002,2.6,2.67,+2.69%,+9.23%,第8天,2025-07-16,15
2025-07-01,5,300475,香农芯创,93.5%,case_004,2025-07-23,bowl_center,匹配case_004,35.045,34.455,-1.68%,+4.51%,第2天,2025-07-16,15
2025-07-01,6,603657,春光科技,93.1%,case_002,2025-08-06,bowl_center,匹配case_002,33.58,31.65,-5.75%,+8.37%,第7天,2025-07-16,15
2025-07-01,7,000766,通化金马,92.7%,case_002,2025-08-06,bowl_center,匹配case_002,25.35,24.28,-4.22%,+2.37%,第1天,2025-07-16,15
2025-07-01,8,301567,贝隆精密,92.4%,case_011,2025-11-12,bowl_center,匹配case_011,42.55,41.65,-2.12%,+1.81%,第0天,2025-07-16,15
2025-07-01,9,603353,和顺石油,92.3%,case_008,2025-07-10,bowl_center,匹配case_008,16.58,16.22,-2.17%,+1.09%,第0天,2025-07-16,15
2025-07-01,10,600568,ST中珠,91.7%,case_002,2025-08-06,bowl_center,匹配case_002,1.66,1.61,-3.01%,+1.20%,第0天,2025-07-16,15
2025-07-02,1,000669,ST金鸿,94.8%,case_002,2025-08-06,bowl_center,匹配case_002,2.6,2.64,+1.54%,+9.23%,第7天,2025-07-17,15
2025-07-02,2,300056,中创环保,94.6%,case_004,2025-07-23,bowl_center,匹配case_004,14.06,13.7,-2.56%,+3.98%,第6天,2025-07-17,15
2025-07-02,3,605319,无锡振华,94.6%,case_003,2025-06-20,bowl_center,匹配case_003,23.057,22.75,-1.33%,+3.81%,第0天,2025-07-17,15
2025-07-02,4,300648,星云股份,94.1%,case_002,2025-08-06,bowl_center,匹配case_002,33.91,36.42,+7.40%,+11.97%,第12天,2025-07-17,15
2025-07-02,5,002241,歌尔股份,93.9%,case_004,2025-07-23,bowl_center,匹配case_004,22.513,23.143,+2.80%,+5.55%,第1天,2025-07-17,15
2025-07-02,6,300940,南极光,93.7%,case_004,2025-07-23,bowl_center,匹配case_004,24.12,27.6,+14.43%,+18.99%,第15天,2025-07-17,15
2025-07-02,7,603036,如通股份,93.5%,case_004,2025-07-23,bowl_center,匹配case_004,16.85,16.87,+0.12%,+3.56%,第2天,2025-07-17,15
2025-07-02,8,001268,联合精密,93.5%,case_004,2025-07-23,bowl_center,匹配case_004,24.58,27.25,+10.86%,+16.88%,第7天,2025-07-17,15
2025-07-02,9,603353,和顺石油,93.5%,case_008,2025-07-10,bowl_center,匹配case_008,16.48,16.26,-1.33%,+1.03%,第0天,2025-07-17,15
2025-07-02,10,688195,腾景科技,93.2%,case_003,2025-06-20,bowl_center,匹配case_003,41.94,42.57,+1.50%,+5.32%,第1天,2025-07-17,15
2025-07-03,1,603657,春光科技,95.1%,case_002,2025-08-06,bowl_center,匹配case_002,33.3,32.72,-1.74%,+9.28%,第5天,2025-07-18,15
2025-07-03,2,603680,今创集团,94.4%,case_002,2025-08-06,bowl_center,匹配case_002,11.22,12.23,+9.00%,+21.12%,第13天,2025-07-18,15
2025-07-03,3,688120,华海清科,93.8%,case_004,2025-07-23,bowl_center,匹配case_004,108.43,111.35,+2.69%,+5.92%,第4天,2025-07-18,15
2025-07-03,4,688036,传音控股,93.6%,case_002,2025-08-06,bowl_center,匹配case_002,75.95,73.89,-2.71%,+2.30%,第5天,2025-07-18,15
2025-07-03,5,000766,通化金马,93.2%,case_002,2025-08-06,bowl_center,匹配case_002,24.89,24.24,-2.61%,+1.04%,第14天,2025-07-18,15
2025-07-03,6,002779,中坚科技,93.2%,case_004,2025-07-23,bowl_center,匹配case_004,73.0,80.2,+9.86%,+14.37%,第13天,2025-07-18,15
2025-07-03,7,688800,瑞可达,93.1%,case_002,2025-08-06,bowl_center,匹配case_002,45.0,50.77,+12.82%,+16.60%,第14天,2025-07-18,15
2025-07-03,8,300872,天阳科技,92.9%,case_002,2025-08-06,bowl_center,匹配case_002,20.7,24.13,+16.57%,+36.14%,第5天,2025-07-18,15
2025-07-03,9,300056,中创环保,92.9%,case_002,2025-08-06,bowl_center,匹配case_002,14.15,13.7,-3.18%,+3.32%,第5天,2025-07-18,15
2025-07-03,10,688361,中科飞测,92.8%,case_004,2025-07-23,bowl_center,匹配case_004,81.95,81.33,-0.76%,+4.86%,第4天,2025-07-18,15
2025-07-04,1,300173,ST福能,95.0%,case_003,2025-06-20,bowl_center,匹配case_003,6.06,4.42,-27.06%,+20.79%,第136天,2026-03-20,15
2025-07-04,2,301487,盟固利,95.0%,case_003,2025-06-20,bowl_center,匹配case_003,20.63,21.57,+4.56%,+49.30%,第75天,2026-03-20,15
2025-07-04,3,603096,新经典,94.8%,case_004,2025-07-23,bowl_center,匹配case_004,18.41,17.58,-4.51%,+12.87%,第221天,2026-03-20,15
2025-07-04,4,600992,贵绳股份,94.7%,case_011,2025-11-12,bowl_center,匹配case_011,15.03,12.71,-15.44%,+9.85%,第25天,2026-03-20,15
2025-07-04,5,688195,腾景科技,94.5%,case_003,2025-06-20,bowl_center,匹配case_003,41.43,234.11,+465.07%,+518.68%,第220天,2026-03-20,15
2025-07-04,6,300550,和仁科技,94.4%,case_004,2025-07-23,bowl_center,匹配case_004,13.17,12.44,-5.54%,+28.70%,第194天,2026-03-20,15
2025-07-04,7,300694,蠡湖股份,94.0%,case_003,2025-06-20,bowl_center,匹配case_003,13.98,11.83,-15.38%,+3.22%,第0天,2026-03-20,15
2025-07-04,8,002117,东港股份,93.8%,case_002,2025-08-06,bowl_center,匹配case_002,11.38,10.72,-5.80%,+26.98%,第179天,2026-03-20,15
2025-07-04,9,600322,津投城开,93.8%,case_004,2025-07-23,bowl_center,匹配case_004,2.89,2.41,-16.61%,+25.26%,第76天,2026-03-20,15
2025-07-04,10,603598,引力传媒,93.8%,case_004,2025-07-23,bowl_center,匹配case_004,17.13,19.38,+13.13%,+101.28%,第194天,2026-03-20,15
2025-07-07,1,688167,炬光科技,96.6%,case_004,2025-07-23,bowl_center,匹配case_004,77.6,80.78,+4.10%,+7.85%,第15天,2025-07-22,15
2025-07-07,2,603598,引力传媒,95.7%,case_002,2025-08-06,bowl_center,匹配case_002,17.22,17.87,+3.77%,+7.14%,第11天,2025-07-22,15
2025-07-07,3,603258,电魂网络,95.1%,case_004,2025-07-23,bowl_center,匹配case_004,23.78,22.77,-4.25%,+10.01%,第1天,2025-07-22,15
2025-07-07,4,300331,苏大维格,95.1%,case_004,2025-07-23,bowl_center,匹配case_004,21.66,21.06,-2.77%,+1.62%,第1天,2025-07-22,15
2025-07-07,5,300841,康华生物,95.0%,case_004,2025-07-23,bowl_center,匹配case_004,63.11,66.32,+5.09%,+15.16%,第4天,2025-07-22,15
2025-07-07,6,605133,嵘泰股份,94.8%,case_002,2025-08-06,bowl_center,匹配case_002,31.046,33.95,+9.35%,+13.99%,第10天,2025-07-22,15
2025-07-07,7,002119,康强电子,94.8%,case_009,2025-08-01,bowl_center,匹配case_009,16.7,16.6,-0.60%,+1.68%,第1天,2025-07-22,15
2025-07-07,8,688130,晶华微,94.7%,case_011,2025-11-12,bowl_center,匹配case_011,21.4,21.81,+1.92%,+2.80%,第1天,2025-07-22,15
2025-07-07,9,002117,东港股份,94.7%,case_002,2025-08-06,bowl_center,匹配case_002,11.42,12.09,+5.87%,+10.77%,第10天,2025-07-22,15
2025-07-07,10,688036,传音控股,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,73.98,74.35,+0.50%,+5.03%,第1天,2025-07-22,15
2025-07-08,1,301421,波长光电,95.7%,case_008,2025-07-10,bowl_center,匹配case_008,71.84,76.05,+5.86%,+8.94%,第14天,2025-07-23,15
2025-07-08,2,002647,*ST仁东,95.5%,case_002,2025-08-06,bowl_center,匹配case_002,6.01,5.87,-2.33%,+4.83%,第2天,2025-07-23,15
2025-07-08,3,301607,富特科技,94.5%,case_008,2025-07-10,bowl_center,匹配case_008,37.02,35.52,-4.05%,+0.92%,第0天,2025-07-23,15
2025-07-08,4,688272,富吉瑞,94.4%,case_004,2025-07-23,bowl_center,匹配case_004,25.05,24.84,-0.84%,+4.11%,第10天,2025-07-23,15
2025-07-08,5,300694,蠡湖股份,94.3%,case_008,2025-07-10,bowl_center,匹配case_008,14.05,13.05,-7.12%,+0.57%,第0天,2025-07-23,15
2025-07-08,6,600184,光电股份,94.3%,case_011,2025-11-12,bowl_center,匹配case_011,16.09,17.73,+10.19%,+18.71%,第14天,2025-07-23,15
2025-07-08,7,688155,先惠技术,94.0%,case_002,2025-08-06,bowl_center,匹配case_002,49.05,55.9,+13.97%,+22.22%,第14天,2025-07-23,15
2025-07-08,8,600738,丽尚国潮,93.8%,case_006,2025-08-04,bowl_center,匹配case_006,5.35,5.69,+6.36%,+11.21%,第15天,2025-07-23,15
2025-07-08,9,301487,盟固利,93.7%,case_008,2025-07-10,bowl_center,匹配case_008,20.9,20.95,+0.24%,+4.83%,第14天,2025-07-23,15
2025-07-08,10,600322,津投城开,93.5%,case_004,2025-07-23,bowl_center,匹配case_004,2.91,2.94,+1.03%,+5.15%,第15天,2025-07-23,15
2025-07-09,1,600184,光电股份,100.0%,case_008,2025-07-10,bowl_center,匹配case_008,16.01,17.97,+12.24%,+19.30%,第13天,2025-07-24,15
2025-07-09,2,002580,圣阳股份,96.0%,case_006,2025-08-04,bowl_center,匹配case_006,13.41,13.82,+3.06%,+5.89%,第13天,2025-07-24,15
2025-07-09,3,300853,申昊科技,95.4%,case_009,2025-08-01,bowl_center,匹配case_009,23.06,24.4,+5.81%,+12.49%,第13天,2025-07-24,15
2025-07-09,4,300447,全信股份,94.8%,case_011,2025-11-12,bowl_center,匹配case_011,15.64,16.26,+3.96%,+12.15%,第14天,2025-07-24,15
2025-07-09,5,300377,赢时胜,94.7%,case_004,2025-07-23,bowl_center,匹配case_004,25.2,25.6,+1.59%,+7.14%,第2天,2025-07-24,15
2025-07-09,6,003026,中晶科技,94.4%,case_009,2025-08-01,bowl_center,匹配case_009,34.78,34.96,+0.52%,+7.53%,第7天,2025-07-24,15
2025-07-09,7,600844,金煤科技,94.4%,case_004,2025-07-23,bowl_center,匹配case_004,3.45,3.43,-0.58%,+5.22%,第14天,2025-07-24,15
2025-07-09,8,688591,泰凌微,94.4%,case_008,2025-07-10,bowl_center,匹配case_008,46.21,45.63,-1.26%,+4.41%,第13天,2025-07-24,15
2025-07-09,9,688115,思林杰,94.2%,case_003,2025-06-20,bowl_center,匹配case_003,48.47,54.91,+13.29%,+16.28%,第12天,2025-07-24,15
2025-07-09,10,600738,丽尚国潮,94.2%,case_006,2025-08-04,bowl_center,匹配case_006,5.37,5.88,+9.50%,+11.55%,第15天,2025-07-24,15
2025-07-10,1,002940,昂利康,100.0%,case_010,2025-07-11,bowl_center,匹配case_010,37.633,57.493,+52.77%,+82.56%,第15天,2025-07-25,15
2025-07-10,2,688109,品茗科技,96.5%,case_004,2025-07-23,bowl_center,匹配case_004,30.502,35.012,+14.79%,+19.70%,第11天,2025-07-25,15
2025-07-10,3,600738,丽尚国潮,96.0%,case_006,2025-08-04,bowl_center,匹配case_006,5.32,5.53,+3.95%,+12.59%,第14天,2025-07-25,15
2025-07-10,4,688049,炬芯科技,95.4%,case_002,2025-08-06,bowl_center,匹配case_002,48.955,47.445,-3.08%,+1.60%,第0天,2025-07-25,15
2025-07-10,5,002724,海洋王,95.3%,case_008,2025-07-10,bowl_center,匹配case_008,7.66,7.65,-0.13%,+7.44%,第5天,2025-07-25,15
2025-07-10,6,688543,国科军工,94.9%,case_002,2025-08-06,bowl_center,匹配case_002,55.73,52.95,-4.99%,+4.38%,第5天,2025-07-25,15
2025-07-10,7,688361,中科飞测,94.8%,case_002,2025-08-06,bowl_center,匹配case_002,81.45,89.94,+10.42%,+12.34%,第15天,2025-07-25,15
2025-07-10,8,688419,耐科装备,94.7%,case_011,2025-11-12,bowl_center,匹配case_011,26.431,28.48,+7.75%,+9.61%,第15天,2025-07-25,15
2025-07-10,9,600184,光电股份,94.7%,case_008,2025-07-10,bowl_center,匹配case_008,15.82,18.67,+18.02%,+20.73%,第12天,2025-07-25,15
2025-07-10,10,301315,威士顿,94.7%,case_008,2025-07-10,bowl_center,匹配case_008,53.17,53.63,+0.87%,+6.98%,第1天,2025-07-25,15
2025-07-11,1,002724,海洋王,95.7%,case_008,2025-07-10,bowl_center,匹配case_008,7.66,7.19,-6.14%,+12.66%,第35天,2026-03-20,15
2025-07-11,2,688582,芯动联科,95.6%,case_006,2025-08-04,bowl_center,匹配case_006,63.744,59.0,-7.44%,+39.30%,第38天,2026-03-20,15
2025-07-11,3,688386,泛亚微透,95.6%,case_002,2025-08-06,bowl_center,匹配case_002,50.56,76.21,+50.73%,+104.07%,第196天,2026-03-20,15
2025-07-11,4,603167,渤海轮渡,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,10.18,9.28,-8.84%,+5.99%,第116天,2026-03-20,15
2025-07-11,5,603933,睿能科技,94.5%,case_008,2025-07-10,bowl_center,匹配case_008,16.1,20.72,+28.70%,+102.17%,第150天,2026-03-20,15
2025-07-11,6,688518,联赢激光,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,19.91,23.6,+18.53%,+68.91%,第199天,2026-03-20,15
2025-07-11,7,688392,骄成超声,94.5%,case_004,2025-07-23,bowl_center,匹配case_004,67.125,100.81,+50.18%,+138.36%,第192天,2026-03-20,15
2025-07-11,8,603069,海汽集团,94.2%,case_004,2025-07-23,bowl_center,匹配case_004,20.95,18.07,-13.75%,+50.74%,第171天,2026-03-20,15
2025-07-11,9,300093,*ST金刚,94.2%,case_006,2025-08-04,bowl_center,匹配case_006,10.524,19.03,+80.82%,+94.79%,第185天,2026-03-20,15
2025-07-11,10,688049,炬芯科技,94.1%,case_002,2025-08-06,bowl_center,匹配case_002,48.479,46.44,-4.21%,+40.74%,第95天,2026-03-20,15
2025-07-14,1,688518,联赢激光,96.0%,case_002,2025-08-06,bowl_center,匹配case_002,19.98,23.12,+15.72%,+17.62%,第14天,2025-07-29,15
2025-07-14,2,000881,中广核技,94.6%,case_002,2025-08-06,bowl_center,匹配case_002,8.49,7.95,-6.36%,+3.30%,第0天,2025-07-29,15
2025-07-14,3,688129,东来技术,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,26.65,26.29,-1.35%,+2.25%,第11天,2025-07-29,15
2025-07-14,4,605123,派克新材,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,76.98,74.05,-3.81%,+5.61%,第4天,2025-07-29,15
2025-07-14,5,600879,航天电子,94.4%,case_004,2025-07-23,bowl_center,匹配case_004,10.02,10.39,+3.69%,+3.79%,第15天,2025-07-29,15
2025-07-14,6,688183,生益电子,94.4%,case_002,2025-08-06,bowl_center,匹配case_002,46.403,52.703,+13.58%,+21.23%,第3天,2025-07-29,15
2025-07-14,7,301007,德迈仕,94.3%,case_002,2025-08-06,bowl_center,匹配case_002,29.73,38.2,+28.49%,+32.46%,第14天,2025-07-29,15
2025-07-14,8,688049,炬芯科技,94.0%,case_002,2025-08-06,bowl_center,匹配case_002,48.154,48.947,+1.65%,+1.70%,第15天,2025-07-29,15
2025-07-14,9,603773,沃格光电,93.8%,case_008,2025-07-10,bowl_center,匹配case_008,24.07,28.27,+17.45%,+17.45%,第15天,2025-07-29,15
2025-07-14,10,300943,春晖智控,93.7%,case_002,2025-08-06,bowl_center,匹配case_002,14.95,15.56,+4.08%,+7.02%,第4天,2025-07-29,15
2025-07-15,1,002528,ST英飞拓,96.3%,case_004,2025-07-23,bowl_center,匹配case_004,2.98,2.85,-4.36%,+2.35%,第0天,2025-07-30,15
2025-07-15,2,300409,道氏技术,96.0%,case_002,2025-08-06,bowl_center,匹配case_002,15.58,17.27,+10.85%,+19.96%,第14天,2025-07-30,15
2025-07-15,3,688361,中科飞测,95.5%,case_004,2025-07-23,bowl_center,匹配case_004,80.63,90.58,+12.34%,+16.57%,第14天,2025-07-30,15
2025-07-15,4,002565,顺灏股份,95.4%,case_002,2025-08-06,bowl_center,匹配case_002,6.42,7.22,+12.46%,+16.67%,第14天,2025-07-30,15
2025-07-15,5,300035,中科电气,95.1%,case_004,2025-07-23,bowl_center,匹配case_004,16.36,16.52,+0.98%,+6.42%,第9天,2025-07-30,15
2025-07-15,6,688170,德龙激光,94.3%,case_004,2025-07-23,bowl_center,匹配case_004,25.53,37.18,+45.63%,+53.94%,第13天,2025-07-30,15
2025-07-15,7,002425,凯撒文化,94.2%,case_002,2025-08-06,bowl_center,匹配case_002,3.17,3.07,-3.15%,+2.21%,第1天,2025-07-30,15
2025-07-15,8,002685,华东重机,94.1%,case_004,2025-07-23,bowl_center,匹配case_004,7.28,7.31,+0.41%,+6.32%,第10天,2025-07-30,15
2025-07-15,9,688521,芯原股份,93.9%,case_006,2025-08-04,bowl_center,匹配case_006,85.54,98.53,+15.19%,+17.45%,第15天,2025-07-30,15
2025-07-15,10,300682,朗新科技,93.9%,case_002,2025-08-06,bowl_center,匹配case_002,20.9,20.59,-1.48%,+4.69%,第14天,2025-07-30,15
2025-07-16,1,002565,顺灏股份,96.1%,case_002,2025-08-06,bowl_center,匹配case_002,6.4,7.17,+12.03%,+17.03%,第13天,2025-07-31,15
2025-07-16,2,301626,苏州天脉,95.5%,case_002,2025-08-06,bowl_center,匹配case_002,105.43,140.91,+33.65%,+42.13%,第13天,2025-07-31,15
2025-07-16,3,000553,安道麦A,95.5%,case_006,2025-08-04,bowl_center,匹配case_006,6.81,7.12,+4.55%,+10.43%,第9天,2025-07-31,15
2025-07-16,4,002528,ST英飞拓,95.0%,case_004,2025-07-23,bowl_center,匹配case_004,2.99,2.87,-4.01%,+1.67%,第2天,2025-07-31,15
2025-07-16,5,002414,高德红外,94.8%,case_004,2025-07-23,bowl_center,匹配case_004,10.04,11.74,+16.93%,+20.72%,第15天,2025-07-31,15
2025-07-16,6,002316,亚联发展,94.4%,case_002,2025-08-06,bowl_center,匹配case_002,5.15,5.26,+2.14%,+4.08%,第12天,2025-07-31,15
2025-07-16,7,605028,世茂能源,94.4%,case_008,2025-07-10,bowl_center,匹配case_008,18.91,19.63,+3.81%,+7.24%,第12天,2025-07-31,15
2025-07-16,8,688591,泰凌微,94.4%,case_004,2025-07-23,bowl_center,匹配case_004,45.77,47.57,+3.93%,+7.69%,第15天,2025-07-31,15
2025-07-16,9,300121,阳谷华泰,94.2%,case_004,2025-07-23,bowl_center,匹配case_004,14.282,14.072,-1.47%,+7.77%,第13天,2025-07-31,15
2025-07-16,10,002845,同兴达,94.2%,case_003,2025-06-20,bowl_center,匹配case_003,14.72,14.67,-0.34%,+3.19%,第12天,2025-07-31,15
2025-07-17,1,000530,冰山冷热,97.2%,case_008,2025-07-10,bowl_center,匹配case_008,6.51,6.36,-2.30%,+4.45%,第7天,2025-08-01,15
2025-07-17,2,600969,郴电国际,96.7%,case_011,2025-11-12,bowl_center,匹配case_011,7.72,7.56,-2.07%,+1.42%,第0天,2025-08-01,15
2025-07-17,3,300542,新晨科技,96.2%,case_002,2025-08-06,bowl_center,匹配case_002,23.05,21.52,-6.64%,+1.91%,第8天,2025-08-01,15
2025-07-17,4,603091,众鑫股份,95.3%,case_002,2025-08-06,bowl_center,匹配case_002,64.17,63.09,-1.68%,+6.26%,第5天,2025-08-01,15
2025-07-17,5,688267,中触媒,95.2%,case_002,2025-08-06,bowl_center,匹配case_002,30.005,28.715,-4.30%,+1.90%,第0天,2025-08-01,15
2025-07-17,6,300317,珈伟新能,95.0%,case_008,2025-07-10,bowl_center,匹配case_008,4.25,4.09,-3.76%,+1.65%,第0天,2025-08-01,15
2025-07-17,7,601515,衢州东峰,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,3.84,4.24,+10.42%,+13.02%,第15天,2025-08-01,15
2025-07-17,8,002528,ST英飞拓,94.3%,case_004,2025-07-23,bowl_center,匹配case_004,2.95,2.87,-2.71%,+3.05%,第1天,2025-08-01,15
2025-07-17,9,688591,泰凌微,94.1%,case_004,2025-07-23,bowl_center,匹配case_004,45.41,46.1,+1.52%,+8.54%,第14天,2025-08-01,15
2025-07-17,10,300465,高伟达,94.0%,case_002,2025-08-06,bowl_center,匹配case_002,16.22,15.3,-5.67%,+0.92%,第1天,2025-08-01,15
2025-07-18,1,300317,珈伟新能,95.7%,case_008,2025-07-10,bowl_center,匹配case_008,4.23,6.15,+45.39%,+70.45%,第244天,2026-03-20,15
2025-07-18,2,002227,奥 特 迅,95.7%,case_008,2025-07-10,bowl_center,匹配case_008,13.79,9.17,-33.50%,+18.64%,第119天,2026-03-20,15
2025-07-18,3,000530,冰山冷热,95.7%,case_008,2025-07-10,bowl_center,匹配case_008,6.49,6.06,-6.63%,+27.89%,第147天,2026-03-20,15
2025-07-18,4,603980,吉华集团,95.6%,case_004,2025-07-23,bowl_center,匹配case_004,5.47,6.45,+17.92%,+63.80%,第209天,2026-03-20,15
2025-07-18,5,000553,安道麦A,95.0%,case_006,2025-08-04,bowl_center,匹配case_006,6.83,5.73,-16.11%,+10.10%,第7天,2026-03-20,15
2025-07-18,6,000899,赣能股份,94.7%,case_011,2025-11-12,bowl_center,匹配case_011,9.57,13.54,+41.48%,+68.76%,第236天,2026-03-20,15
2025-07-18,7,688627,精智达,94.2%,case_002,2025-08-06,bowl_center,匹配case_002,84.01,248.3,+195.56%,+280.56%,第222天,2026-03-20,15
2025-07-18,8,600819,耀皮玻璃,94.2%,case_011,2025-11-12,bowl_center,匹配case_011,6.482,7.43,+14.63%,+55.66%,第117天,2026-03-20,15
2025-07-18,9,601865,福莱特,94.2%,case_003,2025-06-20,bowl_center,匹配case_003,16.06,15.79,-1.68%,+26.15%,第115天,2026-03-20,15
2025-07-18,10,600969,郴电国际,94.2%,case_011,2025-11-12,bowl_center,匹配case_011,7.68,10.1,+31.51%,+63.80%,第189天,2026-03-20,15
2025-07-21,1,688627,精智达,96.1%,case_002,2025-08-06,bowl_center,匹配case_002,84.96,91.11,+7.24%,+14.95%,第11天,2025-08-05,15
2025-07-21,2,300763,锦浪科技,95.5%,case_008,2025-07-10,bowl_center,匹配case_008,58.88,58.84,-0.07%,+2.24%,第9天,2025-08-05,15
2025-07-21,3,688201,信安世纪,95.3%,case_002,2025-08-06,bowl_center,匹配case_002,12.35,11.87,-3.89%,+1.78%,第0天,2025-08-05,15
2025-07-21,4,688270,臻镭科技,95.2%,case_004,2025-07-23,bowl_center,匹配case_004,45.45,53.92,+18.64%,+20.51%,第15天,2025-08-05,15
2025-07-21,5,300541,先进数通,94.4%,case_002,2025-08-06,bowl_center,匹配case_002,16.1,15.55,-3.42%,+0.93%,第4天,2025-08-05,15
2025-07-21,6,000899,赣能股份,93.9%,case_011,2025-11-12,bowl_center,匹配case_011,9.57,9.44,-1.36%,+1.25%,第15天,2025-08-05,15
2025-07-21,7,603823,百合花,93.9%,case_004,2025-07-23,bowl_center,匹配case_004,13.53,12.92,-4.51%,+7.24%,第1天,2025-08-05,15
2025-07-21,8,300917,特发服务,93.6%,case_008,2025-07-10,bowl_center,匹配case_008,44.44,44.31,-0.29%,+12.49%,第8天,2025-08-05,15
2025-07-21,9,600476,湘邮科技,93.5%,case_004,2025-07-23,bowl_center,匹配case_004,18.9,18.43,-2.49%,+0.90%,第0天,2025-08-05,15
2025-07-21,10,300531,优博讯,93.1%,case_002,2025-08-06,bowl_center,匹配case_002,20.19,19.22,-4.80%,+1.54%,第0天,2025-08-05,15
2025-07-22,1,600601,方正科技,100.0%,case_004,2025-07-23,bowl_center,匹配case_004,5.37,5.87,+9.31%,+18.62%,第9天,2025-08-06,15
2025-07-22,2,301366,一博科技,96.5%,case_006,2025-08-04,bowl_center,匹配case_006,37.0,40.05,+8.24%,+16.22%,第6天,2025-08-06,15
2025-07-22,3,301263,泰恩康,95.5%,case_004,2025-07-23,bowl_center,匹配case_004,38.74,36.58,-5.58%,+5.78%,第14天,2025-08-06,15
2025-07-22,4,301586,佳力奇,95.4%,case_004,2025-07-23,bowl_center,匹配case_004,58.4,61.26,+4.90%,+5.67%,第15天,2025-08-06,15
2025-07-22,5,301577,美信科技,95.2%,case_004,2025-07-23,bowl_center,匹配case_004,58.65,62.06,+5.81%,+6.29%,第15天,2025-08-06,15
2025-07-22,6,002095,生 意 宝,95.1%,case_011,2025-11-12,bowl_center,匹配case_011,21.56,20.7,-3.99%,+3.48%,第3天,2025-08-06,15
2025-07-22,7,600287,苏豪时尚,95.0%,case_006,2025-08-04,bowl_center,匹配case_006,5.76,5.75,-0.17%,+1.74%,第0天,2025-08-06,15
2025-07-22,8,688073,毕得医药,95.0%,case_002,2025-08-06,bowl_center,匹配case_002,59.46,58.79,-1.13%,+5.92%,第7天,2025-08-06,15
2025-07-22,9,688270,臻镭科技,95.0%,case_004,2025-07-23,bowl_center,匹配case_004,45.11,56.37,+24.96%,+25.85%,第15天,2025-08-06,15
